24.3495;137
24.4583;191
24.5891;84
24.6762;85
24.7415;139
24.7631;247
24.8939;86
24.981;86
25.0462;194
25.0679;248
25.2858;141
25.4383;88
25.6558;304
26.0043;198
26.0913;252
26.2437;307
26.309;253
26.4397;254
26.6791;309
26.8752;202
26.9841;149
27.1366;149
27.2671;204
27.3761;150
27.5721;97
27.7246;44
27.8333;152
27.8986;153
27.964;153
28.0946;153
28.1599;208
28.2687;208
28.334;208
28.3776;209
28.3993;262
28.4425;532
28.4858;801
28.5286;1394
28.5503;1448
28.5949;533
28.5952;317
28.6172;156
28.6825;102
28.7261;102
28.8132;103
28.8786;49
28.9438;103
29.205;158
29.3139;159
29.4446;159
29.5752;160
29.7712;107
29.8365;161
30.0543;54
30.2937;217
30.3808;217
30.4897;164
30.5548;326
30.7291;273
31.0558;166
31.3608;60
31.6219;169
31.7743;223
31.905;170
32.1662;171
32.188;225
32.2314;333
32.4058;172
32.7105;281
32.8195;174
32.8414;66
33.0154;229
33.1678;176
33.2766;230
33.4073;177
33.5161;285
33.5815;177
33.6469;178
33.7994;71
33.8428;178
34.0169;233
34.1258;234
34.213;180
34.213;126
34.3655;73
34.7138;182
34.8227;75
35.1928;184
35.3234;185
35.4323;132
35.5848;78
35.7154;133
35.9332;80
36.0204;-27
36.042;134
36.1511;-27
36.1726;135
36.2598;81
36.3685;189
36.4775;136
36.6517;83
36.7387;191
36.804;245
37.0218;138
37.196;139
37.2613;193
37.3484;140
37.3701;194
37.4353;302
37.5443;248
37.7403;195
37.958;196
38.1323;143
38.3063;252
38.5895;145
38.6331;145
38.7854;254
38.9161;200
39.0684;255
39.1554;309
39.3515;202
39.4168;203
39.6781;204
39.8523;205
39.9611;313
40.1137;152
40.1572;152
40.2877;260
40.3749;207
40.5709;154
40.6797;208
40.7233;154
40.7886;155
40.9411;155
41.028;264
41.115;372
41.1368;318
41.1805;210
41.3111;211
41.5071;212
41.6595;212
41.7901;267
41.8989;321
41.9861;268
42.1167;268
42.2474;269
42.3998;269
42.5086;270
42.6829;217
42.7264;217
42.8572;110
42.9659;218
43.1837;219
43.5103;220
43.7061;329
43.8151;222
43.9675;276
44.0763;331
44.2723;278
44.5119;225
44.7078;280
44.7731;226
44.9475;119
45.1216;120
45.2958;121
45.3826;390
45.4483;121
45.4919;68
45.5571;122
45.5788;176
45.579;14
45.6877;176
45.9927;70
46.1886;71
46.2101;340
46.2974;125
46.3192;125
46.5151;180
46.5803;288
46.711;234
46.7545;235
46.8197;396
46.9939;343
47.0593;290
47.168;452
47.2117;344
47.2987;398
47.3857;507
47.4074;507
47.4728;507
47.5814;723
47.6466;831
47.7119;831
47.7554;885
47.7729;4546
47.776;1854
47.7986;1208
47.8041;15315
47.8072;12623
47.8103;9931
47.8134;7239
47.8269;33299
47.8393;22530
47.8414;20700
47.8445;18007
47.8633;1693
47.886;19838
47.8891;17146
47.8922;14454
47.8953;11762
47.9039;4278
47.9274;2770
47.9419;9070
47.9432;7939
47.9439;7347
47.945;6378
47.9457;5786
47.9481;3686
47.95;2017
47.9506;1532
47.9731;940
47.9953;563
47.9953;509
48.0384;940
48.0829;133
48.1044;348
48.2344;887
48.3002;510
48.3657;295
48.4309;403
48.4747;242
48.5833;458
48.7575;405
48.823;244
48.9102;136
48.9535;406
49.1277;353
49.3455;353
49.4326;354
49.5414;408
49.6504;247
49.7158;194
49.781;302
49.9115;464
49.9554;141
50.0858;303
50.3904;573
50.5864;467
50.6084;305
50.8044;252
51.0438;361
51.1745;308
51.3922;309
51.5229;309
51.523;255
51.7625;256
51.9802;257
52.1108;258
52.3286;259
52.4376;152
52.5028;260
52.6769;314
52.8729;261
53.0907;208
53.156;262
53.2212;316
53.2431;209
53.3301;317
53.3736;371
53.6566;426
53.6784;426
53.7875;211
53.8963;212
53.9833;320
54.0705;266
54.114;267
54.2662;429
54.3535;268
54.4188;268
54.5057;430
54.5494;322
54.6148;269
54.6583;269
54.8542;377
54.8978;324
54.9414;270
55.0938;271
55.1809;271
55.3769;272
55.4857;326
55.5293;273
55.6383;165
55.8341;274
55.9866;221
56.1172;275
56.139;275
56.6615;278
56.7703;386
56.9229;225
57.0753;226
57.1842;172
57.2276;280
57.3584;173
57.4453;335
57.5106;335
57.6415;174
57.7066;282
57.8156;229
57.881;175
58.055;284
58.2511;177
58.3381;285
58.4906;232
58.6864;340
58.8171;287
58.9694;395
59.0566;288
59.3178;343
59.3614;289
59.4052;128
59.4703;290
